id,name,slug,facility_type,status,is_claimed,address,postal_code,latitude,longitude,phone_number,email,website,business_hours,range_length_yards,number_of_lanes,has_pro_shop,has_3d_course,has_field_course,membership_required,membership_price_adult,drop_in_price,equipment_rental_available,lessons_available,lesson_price_range,bow_types_allowed,accessibility,parking_available,post_images,description,city,state
e3404ac6-9bea-4e1d-ba69-430267d43fa4,Lost Arrow Archers,lost-arrow-archers-wy,volunteer_club,active,False,PO BOX 696,82636-0696,42.8619159,-106.2707678,,lostarrowarchers@yahoo.com,https://lostarrowarchers.com/,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/wyoming/Lost Arrow Archers (EVANSVILLE).jpg""]","Archery range located in EVANSVILLE, WY.",EVANSVILLE,Wyoming
7dc5bd0c-6d7f-4067-8215-d154568969ac,Lost Arrow Archery LLC,lost-arrow-archery-llc-al,volunteer_club,active,False,2847 Atkins Rd,35576,,,+12057121497,crimmflooring@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/alabama/Lost Arrow Archery LLC (Millport).jpg""]",ASA-affiliated 3D archery club. Contact: Hunter Crimm.,Millport,Alabama
dd7a330e-2a37-4c23-9590-857e1d41098d,Lovettsville Game Protective Association,lovettsville-game-protective-association-va,hybrid,active,False,P.O. Box 101,20180,,,540-822-5997,info@lovettsvillegpa.org,https://www.lovettsvillegpa.org,,,,False,False,False,False,,,False,True,,,false,false,"[""state-range-photos/virginia/Lovettsville Game Protective Association (Lovettsville).png""]",USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD),Lovettsville,Virginia
9cde02b4-415e-425f-b2f4-0da3cffbb965,Lowcountry Archery,lowcountry-archery-sc,hybrid,active,False,8163 Greenridge Road,29406,,,,nttsai@hotmail.com,http://lowcountryadaptiveshooting.com,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/south-carolina/Lowcountry Archery (North Charleston).jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program, Field Archery",North Charleston,South Carolina
5a762745-8f17-43ed-9bc5-1ed767d2256f,Lower Delaware Archers,lower-delaware-archers-de,hybrid,active,False,24257 Springfield Rd.,19947,,,,lowerdelawarearchers@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/delaware/Lower Delaware Archers (Georgetown).jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program",Georgetown,Delaware
e417148f-67b1-4a13-a2b0-4e914c1af016,Lower Providence Rod and Gun Club,lower-providence-rod-and-gun-club-pa,hybrid,active,False,"2857 Egypt Road, PO Box 7070",19407,,,,lprgcarchery@gmail.com,https://lprgc.org/,,,,False,True,False,False,,,False,True,,,false,false,"[""state-range-photos/pennsylvania/Lower Providence Rod and Gun Club (Audubon).jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program, 3D Archery",Audubon,Pennsylvania
d63c9134-60c1-49aa-a0ce-75bfd42a3899,Lumberport Archery Club,lumberport-archery-club-wv,club,active,False,,,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/west-virginia/Lumberport Archery Club (Lumberport).jpg""]","Archery range located in Lumberport, WV.",Lumberport,West Virginia
0902f1b9-e80d-4f4a-9ed1-10f091b121f3,Lunenburg Sportsmens Club,lunenburg-sportsmens-club-ma,hybrid,active,False,250 Reservoir Road Lunenburg MA 01462,01462,,,,dcjs@comcast.net,http://www.lunenburgsportsmensclub.org,,,,False,False,False,False,$65/year individual,,False,True,$15/lesson,,false,false,"[""https://images.unsplash.com/photo-1574607774561-e645c79a2478?w=800&h=400&fit=crop""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program",Lunenburg,Massachusetts
8e1e17b2-951c-450f-abc7-0dd555f49d8f,M.R. Archery,m-r-archery-mn,commercial,active,False,1743 Meadow Ln,55038,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/minnesota/MR Archery (Centerville).jpg""]","Archery range located in Centerville, MN.",Centerville,Minnesota
d22245af-f424-48d4-91f4-410c8c1c3e0c,M&J Archery Academy,m-j-archery-academy-nj,hybrid,active,False,191W Englewood Ave,07631,,,201-294-3133,mnjarchery@gmail.com,http://www.mjarcheryacademy.com,"Mon-Fri 10AM-9PM, Sat 10AM-7PM, Sun Closed",,,False,False,False,False,,,True,True,,,false,false,"[""https://s3-media0.fl.yelpcdn.com/bphoto/oPDWpTT34XhE_gaCaXq1dQ/l.jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program",Englewood,New Jersey
84fda70d-5f4f-4ceb-b727-d5c327ed22a1,Madera Field Archers,madera-field-archers-ca,volunteer_club,active,False,6091 North Iola Ave.,93722,,,,mfarchers@gmail.com,http://sites.google.com/site/maderafieldarchers,,,,False,True,True,False,,,False,False,,,false,false,"[""state-range-photos/california/Madera Field Archers (Fresno).jpg""]","Archery range located in Fresno, CA.",Fresno,California
57b6497a-b3d3-4b83-9790-6fe431c1fb36,Madera Field Archers and Bowhunters,madera-field-archers-and-bowhunters-ca,volunteer_club,active,False,Rd 207,93614,37.1270116,-119.7634151,+15594342787,mfarchers@gmail.com,https://sites.google.com/site/maderafieldarchers,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/california/Madera Field Archers and Bowhunters (Coarsegold).jpg""]","Archery range located in Coarsegold, CA.",Coarsegold,California
6331ee90-8108-4128-9747-94db1f89c01b,Magic Valley Bowhunters,magic-valley-bowhunters-id,volunteer_club,active,False,691 Hwy 30,83328,42.5631272,-114.6133025,,magicvalleybowhunters@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""https://gray-kmvt-prod.gtv-cdn.com/resizer/v2/GS23Y7PNIJCSFC6NJ5ECPMD5NY.jpg?auth=ccecfb086621b2b8b8987ec7e044ef7cffa25dd6bee8388ed1b2555ea2f9d961&width=1200&height=600&smart=true""]","Archery range located in Filer, ID.",Filer,Idaho
5cfb06d6-5476-4291-99f0-260db45429ee,Magic Valley Bowhunters,magic-valley-bowhunters-nv,volunteer_club,active,False,1002 US Highway 93,89825,41.9877169,-114.6722676,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/nevada/Magic Valley Bowhunters (Jackpot).jpg""]","Archery range located in Jackpot, NV.",Jackpot,Nevada
38cd0f5c-84dc-47f4-b786-853a45e76959,Magnolia Ridge,magnolia-ridge-ok,volunteer_club,active,False,570 Wendall Wade Rd,74740,,,+12543960849,apollobowstrings@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/oklahoma/Magnolia Ridge (Haworth).jpg""]",ASA-affiliated 3D archery club. Contact: Randy Duren.,Haworth,Oklahoma
e1932f84-2cba-434e-8ef4-d318924e9d9d,Mahaska County Izaak Walton League,mahaska-county-izaak-walton-league-ia,volunteer_club,active,False,2357 Pilgrim Path,52577,,,+16416608867,jakeindianhills@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/iowa/Mahaska County Izaak Walton League (Oskaloosa).jpg""]",ASA-affiliated 3D archery club. Contact: Jake Van Polen.,Oskaloosa,Iowa
1ea33692-2b2c-48c7-8db6-845377b27632,Maine School of Archery,maine-school-of-archery-me,hybrid,active,False,166 Brackett St,04102,,,,winnbrown33@gmail.com,http://maineschoolofarchery.com,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/maine/Maine School of Archery (Portland).png""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program",Portland,Maine
3174da79-f039-4aad-9fa1-80f28483f55c,Makoshika Bowmen,makoshika-bowmen-mt,club,active,False,P.O. Box 781,59330,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/montana/Makoshika Bowmen (Glendive).jpg""]","Archery range located in Glendive, MT.",Glendive,Montana
69cbbc2b-ba40-4efa-9a95-b093b1c28aa3,Manahoac Bowmen,manahoac-bowmen-va,volunteer_club,active,False,12400 Herndon Rd,22553,,,,edward.curley@verizon.net,https://manahoacarchery.com,,,,False,True,True,False,,,False,False,,,false,false,"[""state-range-photos/virginia/Manahoac Bowmen (Spotsylvania).jpg""]",ASA-affiliated 3D archery club. Contact: Edward  Curley.,Spotsylvania,Virginia
28981ac0-d82e-4da9-98e6-f896602b2c12,Manistique Rifle & Pistol Club,manistique-rifle-pistol-club-mi,volunteer_club,active,False,11921W Firetower Rd,49817,45.9693007,-86.479657,+19064502621,manistiquerifleandpistolclub@gmail.com,https://manistiquerifleandpistolclub.com/,,,,False,False,False,False,,,False,False,,,false,false,"[""https://images.squarespace-cdn.com/content/v1/54cd57ffe4b0c656a63a1507/1425672983278-LZC5079G2YYPWKR255E3/P1310084.jpg""]","Archery range located in Cooks, MI.",Cooks,Michigan
d6e3d1d7-adca-4f9a-b579-dee3fd60f6be,Marias Valley Archers,marias-valley-archers-mt,volunteer_club,active,False,800 4th Street South,59474,48.50291,-111.865952,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/montana/Marias Valley Archers (Shelby).jpg""]","Archery range located in Shelby, MT.",Shelby,Montana
99e88232-2bcf-424e-8a37-d86aef6fbffc,Marion County Fish and Game,marion-county-fish-and-game-in,club,active,False,,,,,,,https://indyrange.net/,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/indiana/Marion County Fish and Game (Indianapolis).jpg""]","Archery range located in Indianapolis, IN.",Indianapolis,Indiana
eb4dbdda-40b1-4cf9-85e1-18717539d671,Markham Park Archery Range,markham-park-archery-range-fl,public,active,False,Markham Park Road,33321,,,954-357-8868,support@markhampark.com,https://markhampark.com,"Wed 1-5pm, Sat-Sun 8am-5pm; closed Mon-Tue-Thu-Fri",,,False,False,False,False,,$7 adults/$5 juniors per hour,False,False,,,false,false,"[""state-range-photos/florida/Markham Park Archery Range (Tamarac).jpg""]","Archery range located in Tamarac, FL.",Tamarac,Florida
860a71ee-da79-4dd5-8891-9c0c530bf67e,Marshall Bowhunters,marshall-bowhunters-mo,volunteer_club,active,False,"Indian Foothills Park, East Vest Street",65340,,,+16608150504,robinbaker90@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/missouri/Marshall Bowhunters (Marshall).jpg""]",ASA-affiliated 3D archery club. Contact: Robin Baker.,Marshall,Missouri
1fd5a097-b288-4483-8f1a-915e0a1147b8,Massachusetts Institute of Technology- Archery,massachusetts-institute-of-technology-archery-ma,volunteer_club,active,False,"77 Massachusetts avenue, W20-549",02139,,,,archery@mit.edu,http://archery.mit.edu,"Mon & Thu evenings, usually 7:30-9:30pm",,,False,False,False,True,,,False,False,,"compound, olympic recurve, barebow, traditional",false,false,"[""state-range-photos/massachusetts/Massachusetts Institute of Technology- Archery (Cambridge).jpg""]","Archery range located in Cambridge, MA.",Cambridge,Massachusetts
f30b2bc0-8e39-4b89-a9b9-c0d9e66bb095,Massanutten Archery Club,massanutten-archery-club-va,commercial,active,False,,22630,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/virginia/Massanutten Archery Club (Front Royal).jpg""]",IBO pro shop (IBO directory).,Front Royal,Virginia
d1323897-b0b3-4a69-b966-353e751ae17f,Maui Hunters And Sportsmens,maui-hunters-and-sportsmens-hi,volunteer_club,active,False,251 Olinda Road,96768,20.8489275,-156.3083463,,troyhelmer@icloud.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/hawaii/Maui Hunters And Sportsmens (Makawao).jpg""]","Archery range located in Makawao, HI.",Makawao,Hawaii
3bbb0978-bec4-4aed-8340-947e14185cc3,May's Custom Archery,may-s-custom-archery-wa,commercial,active,False,14701 104th Ave E,98374,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/washington/Mays Custom Archery (PUYALLUP).jpg""]","Archery range located in Puyallup, WA.",PUYALLUP,Washington
11a0f594-8062-4f01-846a-ab9a4c861222,Maya Bowhunters of Roseville,maya-bowhunters-of-roseville-ca,volunteer_club,active,False,750 Galleria Blvd,95678,38.7600059,-121.2651179,,mayaarchers@yahoo.com,https://mayaarchers.com,,,,False,True,False,False,,,True,True,,,false,false,"[""https://images.unsplash.com/photo-1574607774561-e645c79a2478?w=800&h=400&fit=crop""]","Archery range located in ROSEVILLE, CA.",ROSEVILLE,California
719f81df-dee7-455c-9569-dd6ffedd082e,Mayberry Archers,mayberry-archers-md,club,active,False,2555 Mayberry Rd,21158,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""https://cdn-az.allevents.in/events4/banners/3eb1de7dc421d71b1efe7de49cf3dbcf009eb25c2b0c949469b034268e0b93e3-rimg-w613-h693-dcddd6d5-gmir?v=1767639509""]","Archery range located in Westminster, MD.",WESTMINSTER,Maryland
b8bfd60a-c9f7-413b-8da1-c9795c1e7b23,McCormic Archery,mccormic-archery-oh,commercial,active,False,"1227 TWP Rd 593, Ashland, OH 44805",,,,419-685-4835,bowtechtoad@live.com,,,,,True,False,False,False,,,False,False,,,false,false,"[""state-range-photos/ohio/McCormic Archery (Ashland).jpg""]","Archery range located in Ashland, OH.",Ashland,Ohio
b7949529-7d55-46f6-92f9-e799e1b5c8f2,McDonald Youth Archery,mcdonald-youth-archery-pa,hybrid,active,False,"One Sportsman Club Way, Midway, PA 15060",15057,,,(724) 796-2271,mcdonaldyoutharchery@gmail.com,https://www.mcdonaldsportsmen.com/youth-archery,,,,False,True,False,False,,,False,False,,,false,false,"[""https://images.squarespace-cdn.com/content/v1/5fad7953a37a092c9002a0ab/bcc67f2d-fbb2-433d-9409-e4572deb37e8/joad+team+2024.jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), 3D Archery",McDonald,Pennsylvania
5db68b1f-2196-43be-ac21-97d80adcc788,McHenry Parks & Recreation,mchenry-parks-recreation-il,hybrid,active,False,333 S Green St,60050,,,,nthompson@cityofmchenry.org,http://www.cityofmchenry.org,,,,False,False,False,False,,,False,False,,,false,false,"[""https://images.unsplash.com/photo-1574607774561-e645c79a2478?w=800&h=400&fit=crop""]",USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD),Mchenry,Illinois
9fbbca8c-b890-465b-a44c-ac7a0ba3abbc,McIntosh Reserve Park Archery Range,mcintosh-reserve-park-archery-range-ga,public,active,False,4695 Flat Bridge Road SW,,,,770-830-5879,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/georgia/McIntosh Reserve Park Archery Range (Whitesburg).jpg""]","Archery range located in Whitesburg, GA.",Whitesburg,Georgia
70f38037-1060-4fda-869e-b18aa06f67d6,McKenzie County Sportsmans Club,mckenzie-county-sportsmans-club-nd,club,active,False,2306 121X Ave NW,58854,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/north-dakota/McKenzie County Sportsmans Club (Watford City).jpg""]","Archery range located in Watford City, ND.",Watford City,North Dakota
490d25f4-d1ae-488b-a9df-a1f8a44d1118,Meade County Archery,meade-county-archery-ky,commercial,active,False,,40108,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/kentucky/Meade County Archery (Bradenburg).jpg""]",IBO pro shop (IBO directory).,Bradenburg,Kentucky
8bf8eb4c-bbb1-4707-9852-1adf2634e8a4,Meadow Ridge MetroPark archery range,meadow-ridge-metropark-archery-range-oh,public,active,False,"2051 Timberman Road, Hamilton, OH 45013",,,,513-867-5835,,https://www.yourmetroparks.net/archery,Open daily 8am to dusk,,,False,False,False,False,,Free,False,False,,,false,false,"[""https://images.unsplash.com/photo-1574607774561-e645c79a2478?w=800&h=400&fit=crop""]","Archery range located in Hamilton, OH.",Hamilton,Ohio
6f763e33-8048-4172-9ffd-206872a9abbf,Mechanicsburg Sportsmen's Association,mechanicsburg-sportsmen-s-association-pa,volunteer_club,active,False,"493 Sample Bridge Road, Enola, PA 17025",17050,40.2108638,-77.0370547,717-706-1109,mechanicsburgsportsmens@gmail.com,https://www.msa-pa.org/,,,,False,False,True,True,,,False,False,,,false,false,"[""https://static.wixstatic.com/media/a2c00d_244926a573616643fba7baf5cb4fd963.jpg/v1/fill/w_381,h_221,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/a2c00d_244926a573616643fba7baf5cb4fd963.jpg""]","Archery range located in Mechanicsburg, PA.",Mechanicsburg,Pennsylvania
d63f92e8-91ed-475b-97bb-73d965879683,Mecklenburg Wildlife Club,mecklenburg-wildlife-club-nc,club,active,False,,,,,+17043993733,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/north-carolina/Mecklenburg Wildlife Club (Charlotte).jpg""]","Archery range located in Charlotte, NC.",Charlotte,North Carolina
ec2f085b-e8d6-4810-b975-e3bf9c4ecc72,MelinHead Customs,melinhead-customs-az,commercial,active,False,39506 N Daisy Mountain Dr,85086,,,+16029200029,darin@melinheadcustoms.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/arizona/MelinHead Customs (Anthem).jpg""]","Archery range located in Anthem, AZ.",Anthem,Arizona
da159aa1-fc16-4819-a471-41e59c987df1,Menard Archers,menard-archers-il,volunteer_club,active,False,State Park Road & Deerfield Road,62675,,,+12174157911,gscmsgt@aol.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/illinois/Menard Archers (Petersburg).jpg""]",ASA-affiliated 3D archery club. Contact: Gary Sumpter.,Petersburg,Illinois
12e434ef-151a-4654-ab09-129cdd6d6915,Mesquite Archery Club,mesquite-archery-club-tx,club,active,False,415 SH 205,75160,,,+19722044970,craig@archerdental.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/texas/Mesquite Archery Club (Terrell).jpg""]",ASA-affiliated archery club. Status: Expired 2025,Terrell,Texas
1e16afd9-bf9f-4399-955f-2cadf48b8516,Mesquite Archery San Antonio,mesquite-archery-san-antonio-tx,commercial,active,False,5711 Kenwick St,78238,,,(210)256-8004,mesquitearchery@sbcglobal.net,https://mesquite-archery.com,Tue-Thu 10am-7pm; Fri-Sat 10am-5pm; Sun-Mon Closed,,,False,False,False,False,,,False,False,,,false,false,"[""https://archerylessons.info/ranges/wp-content/uploads/2024/09/Mesquite-Archery.jpg""]","Archery range located in San Antonio, TX.",San Antonio,Texas
e0ae415a-c5b6-435c-a55c-c1305e2b7c70,metropolitan rod & gun club,metropolitan-rod-gun-club-ny,hybrid,active,False,162 Pacific St.,11201,,,(718) 625-8019,info@metrorgc.org,https://metrorgc.org,,,,False,False,False,False,,,False,False,,,false,false,"[""https://farm6.staticflickr.com/5592/30134572280_4cd539c1af_b.jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program",BROOKLYN,New York
b309f6d9-dab6-412c-8090-169dbda417b0,MIAMI ARCHERY CLUB,miami-archery-club-fl,hybrid,active,False,17415 Bauer Dr,33031,,,,miamiarcheryclub@gmail.com,http://www.miamiarcheryclub.com,"Mon-Fri 10am-9pm, Sat-Sun 9am-6pm",,,False,False,False,False,,,False,False,,,false,false,"[""https://images.unsplash.com/photo-1574607774561-e645c79a2478?w=800&h=400&fit=crop""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), 3D Archery, Field Archery, Olympic Archery in the Schools",Homestead,Florida
608844b8-dde7-4130-9ad6-e549508c2025,Michiana Archery,michiana-archery-in,hybrid,active,False,50510 State Road 933 North,46637,41.7600149,-86.2502223,574-272-5300,info@michianaarchery.com,http://MichianaArchery.com,,,10,True,False,False,False,,,True,True,,,false,false,"[""state-range-photos/indiana/Michiana Archery (South Ben).jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program",South Ben,Indiana
704e7713-34c6-44f5-b89d-dc8067517a75,Mid GA Archery Club,mid-ga-archery-club-ga,hybrid,active,False,1802 Tucker Rd,31069,32.4503107,-83.7100023,,midgaarcheryclub@gmail.com,http://www.midgaarchery.com,,,,False,False,False,False,,,True,True,$20,,false,false,"[""state-range-photos/georgia/Mid GA Archery Club (Perry).jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program",Perry,Georgia
54364025-a22f-46d2-be8d-eb46c4f80c18,Mid Iowa Archers,mid-iowa-archers-ia,club,active,False,PO Box 7581,50323,,,,,http://www.midiowaarchers.com,,,,False,True,False,False,,,False,False,,,false,false,"[""state-range-photos/iowa/Mid Iowa Archers (Indianola).jpg""]","Archery range located in Indianola, IA.",Indianola,Iowa
06315a01-d040-45b9-988e-7a180fca722b,Mid Nebraska Bowhunters,mid-nebraska-bowhunters-ne,hybrid,active,False,207 N. Main Street,68852,,,,bluth@prairiehillswireless.com,http://www.midnebraskabowhunters.homestead.com,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/nebraska/Mid Nebraska Bowhunters (Litchfield).jpg""]",USA Archery affiliated club. Programs: Adult Archery Program,Litchfield,Nebraska
82ee4366-7809-44e9-bd9c-62f582a2de55,Mid-Del Archers,mid-del-archers-de,volunteer_club,active,False,743 Fox Hunters Rd,19952,38.902409,-75.6561979,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/delaware/Mid-Del Archers (Harrington).jpg""]","Archery range located in Harrington, DE.",Harrington,Delaware
d2bb8065-bdfd-47bf-8ba6-ad7fe44dbcb0,Mid-Michee Bowmen Inc,mid-michee-bowmen-inc-mi,volunteer_club,active,False,151 S 9 MILE ROAD,48640,43.6057337,-84.423886,+19895135800,midmicheebowman@gmail.com,https://mid-micheebowmen.org/,,,,False,True,False,False,,,False,False,,,false,false,"[""state-range-photos/michigan/Mid-Michee Bowmen Inc (MIDLAND).jpg""]","Archery range located in MIDLAND, MI.",MIDLAND,Michigan
4a7c6710-1394-4aa4-8970-35d9a8492d55,Mid-Mississippi Bowhunters,mid-mississippi-bowhunters-ms,club,active,False,,,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/mississippi/Mid-Mississippi Bowhunters (Kosciusko).jpg""]","Archery range located in Kosciusko, MS.",Kosciusko,Mississippi
d7b11c5e-6d65-4792-bd50-926191d35201,Mid-State Archers,mid-state-archers-wv,volunteer_club,active,False,2615 Airport Road,26601,38.6878537,-80.65051,,chris.shortall00@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""https://braxtonwv.org/wp-content/uploads/2019/10/DSC_0036aS.jpg""]","Archery range located in SUTTON, WV.",SUTTON,West Virginia
7423c02b-c025-4a85-971c-81525c1b14e9,Middletown Archery,middletown-archery-pa,commercial,active,False,"127 Barren Rd., Media, PA 19063",,,,(610) 566-8092,middletown.archery.club@gmail.com,https://www.middletownarchery.com/,Monday-Friday 4PM-8PM; Saturday 10AM-4PM; Closed Sundays,,,True,False,False,False,,,False,True,$35-$125,,false,false,"[""https://middletownarchery.com/wp-content/uploads/2018/01/cropped-DSC_0818-1-scaled-1.jpg""]","Archery range located in Middletown, PA.",Middletown,Pennsylvania
85a7ad6f-37f9-481d-a3d5-85c0d7e017f0,Midlands Archery Center,midlands-archery-center-sc,hybrid,active,False,366 Ebenezer Rd.,29070,,,,coachindy@hotmail.com,http://www.midlandsarcherycenter.com,,,30,False,True,False,False,,,False,False,,,false,false,"[""https://images.unsplash.com/photo-1574607774561-e645c79a2478?w=800&h=400&fit=crop""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program, 3D Archery",Leesville,South Carolina
0c9d32ec-4f1b-4039-a9df-4d9ab11396a9,Midwest Mavericks Archery,midwest-mavericks-archery-in,hybrid,active,False,551 W County Road 1100 North,47850,39.2406103,-87.4181954,,jasonelambert2012@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/indiana/Midwest Mavericks Archery (Farmersburg).jpg""]",USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD),Farmersburg,Indiana
8451162e-aa12-453f-be00-ed6bc81f435b,Midwest Open Indoor Archery,midwest-open-indoor-archery-il,volunteer_club,active,False,Scheel’s Sport Park,62701,,,+12178239291,karakuhnert@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/illinois/Midwest Open Indoor Archery (Springfield).jpg""]",ASA-affiliated 3D archery club. Contact: Kara Kuhnert.,Springfield,Illinois
2642d28e-8c2c-40b8-9d50-b2f4711be478,Milbank Valley Archers,milbank-valley-archers-sd,volunteer_club,active,False,204 EAST RAILWAY AVE,57252,45.221069,-96.6370571,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/south-dakota/Milbank Valley Archers (MILBANK).jpg""]","Archery range located in MILBANK, SD.",MILBANK,South Dakota
48a92738-96f1-45c3-a9d9-6b35b976d1be,Mile High Archers,mile-high-archers-co,hybrid,active,False,3050 E 78th Ave,80229-6106,,,,4theloveofarchery54@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/colorado/Mile High Archers (DENVER).jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program, 3D Archery, Field Archery",DENVER,Colorado
8c37cad0-b337-421b-8180-7d4b41b8e6d7,Mile Square Regional Park Archery Range,mile-square-regional-park-archery-range-ca,public,active,False,16801 Euclid St.,92708,,,(714) 973-6600,,https://ocparks.com/parks-trails/mile-square-regional-park/archery-range,7:00am to Sunset daily; closed Thursday 7:00am to 11:00am for maintenance,,24,False,False,False,False,,Free,False,False,,,false,false,"[""https://daytrippen.com/wp-content/uploads/2019/02/mile-square-park-archery-range.jpg""]","Archery range located in Fountain Valley, CA.",Fountain Valley,California
7115737b-64c4-429f-892e-8b93e640abf4,Mill River Archery,mill-river-archery-ma,hybrid,active,False,"Hampshire College, 893 West Street",01002,,,,millriverarchery@gmail.com,http://millriverarchery.com,,,,False,False,False,False,,,False,True,,,false,false,"[""state-range-photos/massachusetts/Mill River Archery (Amherst).jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program",Amherst,Massachusetts
2a0efbd9-c6eb-4b4a-95f0-397ac9fc41fa,Milwaukee Kyudo Kai,milwaukee-kyudo-kai-wi,hybrid,active,False,"St John's Lutheran, 7877 N Port Washington Rd",53217,,,,milwaukeekyudo@yahoo.com,https://sites.google.com/site/milwaukeekyudo/,Sundays 1-2 PM (winter indoor at Nicolet High School); Sundays 5-6:30 PM (summer at local park),,,False,False,False,False,,,False,False,,,false,false,"[""https://tuba-archery.com/wp-content/uploads/2026/01/th-429.jpg""]",USA Archery affiliated club. Programs: Adult Archery Program,Glendale,Wisconsin
bdbe15f4-0562-41c5-bfed-9ddf88ff8d7f,MINARA Archery,minara-archery-nm,hybrid,active,False,2910 Carlisle Blvd NE,87111,,,(505) 440-8036,abdurrauf.minara@gmail.com,https://minaraabq.org/,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/new-mexico/MINARA Archery (Albuquerque).jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program",Albuquerque,New Mexico
9f4ecaee-5d0f-4146-ba7f-0ad747913890,"Minnehaha Archers, Inc.",minnehaha-archers-inc-sd,hybrid,active,False,5108 N. Harvestore Rd.,57107,43.5147831,-96.7744956,+16053361979,MAI@Minnehaha-Archers.com,http://www.minnehaha-archers.com,,,30,False,False,False,False,,$5 per person fee is required for non-members,True,False,,,false,false,"[""https://images.unsplash.com/photo-1574607774561-e645c79a2478?w=800&h=400&fit=crop""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program, Field Archery",Sioux Falls,South Dakota
